#timestamp,session,step,active_part,passive_part,action,msg_content,msg_type
10:51:49:873,3,0,alice,-,generateNumber,X11,anbxj.Crypto_ByteArray
10:51:49:885,3,0,alice,-,AnBx_Params,X1;X11,anbxj.AnBx_Params
10:51:49:892,3,0,alice,-,AnBx_Params,alice;@63376bed;X1;X11,anbxj.AnBx_Params
10:51:49:894,3,0,alice,bob,sent,alice;@63376bed;X1;X11,javax.crypto.SealedObject
10:51:49:938,3,0,bob,alice,received,alice;@63376bed;X1;X11,javax.crypto.SealedObject
10:51:49:939,3,0,bob,-,eq_check,alice,java.lang.String.toString
10:51:49:939,3,1,bob,-,AnBx_Params,alice;@5a56cdac,anbxj.AnBx_Params
10:51:49:940,3,1,bob,charlie,sent,alice;@5a56cdac,javax.crypto.SealedObject
10:51:49:984,3,1,charlie,bob,received,alice;@5a56cdac,javax.crypto.SealedObject
10:51:49:992,3,1,charlie,-,AnBx_Params,X1;X11,anbxj.AnBx_Params
10:51:49:993,3,1,charlie,-,inv_check,X11,anbxj.Crypto_ByteArray.toString
10:51:49:993,3,1,charlie,-,eq_check,alice,java.lang.String.toString
10:51:49:993,3,2,charlie,-,generateNumber,X12,anbxj.Crypto_ByteArray
10:51:50:006,3,2,charlie,-,generateNumber,X13,anbxj.Crypto_ByteArray
10:51:50:018,3,2,charlie,-,AnBx_Params,X14;X13,anbxj.AnBx_Params
10:51:50:025,3,2,charlie,bob,sent,X14;X13,javax.crypto.SealedObject
10:51:50:066,3,2,bob,charlie,received,X14;X13,javax.crypto.SealedObject
10:51:50:066,3,2,bob,-,inv_check,@31fa1761,javax.crypto.SealedObject.toString
10:51:50:067,3,2,bob,-,inv_check,@5a56cdac,javax.crypto.SealedObject.toString
10:51:50:069,3,3,bob,alice,sent,@31fa1761,javax.crypto.SealedObject
10:51:50:111,3,3,alice,bob,received,@31fa1761,javax.crypto.SealedObject
10:51:50:120,3,3,alice,-,eq_check,X14,anbxj.Crypto_ByteArray.toString
10:51:50:121,3,4,alice,bob,sent,@2e8c1c9b,javax.crypto.SealedObject
10:51:50:166,3,4,bob,alice,received,@2e8c1c9b,javax.crypto.SealedObject
10:51:50:167,3,4,bob,-,inv_check,@2c1b194a,javax.crypto.SealedObject.toString
10:51:50:168,3,5,bob,charlie,sent,@2c1b194a,javax.crypto.SealedObject
10:51:50:213,3,5,charlie,bob,received,@2c1b194a,javax.crypto.SealedObject
10:51:50:214,3,5,charlie,-,eq_check,X15,anbxj.Crypto_ByteArray.toString
10:51:50:215,3,6,charlie,bob,sent,@2d710f1a,javax.crypto.SealedObject
10:51:50:260,3,6,bob,charlie,received,@2d710f1a,javax.crypto.SealedObject
10:51:50:260,3,6,bob,-,inv_check,@550dbc7a,javax.crypto.SealedObject.toString
10:51:50:261,3,7,bob,alice,sent,@58695725,javax.crypto.SealedObject
10:51:50:306,3,7,alice,bob,received,@58695725,javax.crypto.SealedObject
10:51:50:306,3,7,alice,-,inv_check,X13,anbxj.Crypto_ByteArray.toString
10:51:50:307,3,7,alice,-,inv_check,X2,anbxj.Crypto_ByteArray.toString
00:00:00:000,4,0,alice,-,eq_check,alice!,java.lang.String.toString
10:51:50:307,4,0,alice,-,generateNumber,X16,anbxj.Crypto_ByteArray
10:51:50:320,4,0,alice,-,AnBx_Params,X1;X16,anbxj.AnBx_Params
10:51:50:323,4,0,alice,-,AnBx_Params,alice;@3e8c3cb;X1;X16,anbxj.AnBx_Params
10:51:50:324,4,0,alice,bob,sent,alice;@3e8c3cb;X1;X16,javax.crypto.SealedObject
10:51:50:366,4,0,bob,alice,received,alice;@3e8c3cb;X1;X16,javax.crypto.SealedObject
10:51:50:366,4,0,bob,-,eq_check,alice,java.lang.String.toString
10:51:50:366,4,1,bob,-,AnBx_Params,alice;@21282ed8,anbxj.AnBx_Params
10:51:50:367,4,1,bob,charlie,sent,alice;@21282ed8,javax.crypto.SealedObject
10:51:50:412,4,1,charlie,bob,received,alice;@21282ed8,javax.crypto.SealedObject
10:51:50:416,4,1,charlie,-,AnBx_Params,X1;X16,anbxj.AnBx_Params
10:51:50:416,4,1,charlie,-,inv_check,X16,anbxj.Crypto_ByteArray.toString
10:51:50:417,4,1,charlie,-,eq_check,alice,java.lang.String.toString
10:51:50:417,4,2,charlie,-,generateNumber,X17,anbxj.Crypto_ByteArray
10:51:50:428,4,2,charlie,-,generateNumber,X18,anbxj.Crypto_ByteArray
10:51:50:440,4,2,charlie,-,AnBx_Params,X19;X18,anbxj.AnBx_Params
10:51:50:443,4,2,charlie,bob,sent,X19;X18,javax.crypto.SealedObject
10:51:50:487,4,2,bob,charlie,received,X19;X18,javax.crypto.SealedObject
10:51:50:487,4,2,bob,-,inv_check,@47d9a273,javax.crypto.SealedObject.toString
10:51:50:487,4,2,bob,-,inv_check,@21282ed8,javax.crypto.SealedObject.toString
10:51:50:488,4,3,bob,alice,sent,@47d9a273,javax.crypto.SealedObject
10:51:50:530,4,3,alice,bob,received,@47d9a273,javax.crypto.SealedObject
10:51:50:538,4,3,alice,-,eq_check,X19,anbxj.Crypto_ByteArray.toString
10:51:50:539,4,4,alice,bob,sent,@4b013c76,javax.crypto.SealedObject
10:51:50:579,4,4,bob,alice,received,@4b013c76,javax.crypto.SealedObject
10:51:50:580,4,4,bob,-,inv_check,@1b11171f,javax.crypto.SealedObject.toString
10:51:50:580,4,5,bob,charlie,sent,@1b11171f,javax.crypto.SealedObject
10:51:50:623,4,5,charlie,bob,received,@1b11171f,javax.crypto.SealedObject
10:51:50:624,4,5,charlie,-,eq_check,X20,anbxj.Crypto_ByteArray.toString
10:51:50:625,4,6,charlie,bob,sent,@70e9c95d,javax.crypto.SealedObject
10:51:50:669,4,6,bob,charlie,received,@70e9c95d,javax.crypto.SealedObject
10:51:50:670,4,6,bob,-,inv_check,@4b0d79fc,javax.crypto.SealedObject.toString
10:51:50:671,4,7,bob,alice,sent,@58695725,javax.crypto.SealedObject
10:51:50:715,4,7,alice,bob,received,@58695725,javax.crypto.SealedObject
10:51:50:716,4,7,alice,-,inv_check,X18,anbxj.Crypto_ByteArray.toString
10:51:50:717,4,7,alice,-,inv_check,X2,anbxj.Crypto_ByteArray.toString
00:00:00:000,5,0,alice,-,eq_check,alice!,java.lang.String.toString
10:51:50:717,5,0,alice,-,generateNumber,X21,anbxj.Crypto_ByteArray
10:51:50:728,5,0,alice,-,AnBx_Params,X1;X21,anbxj.AnBx_Params
10:51:50:731,5,0,alice,-,AnBx_Params,alice;@5f049ea1;X1;X21,anbxj.AnBx_Params
10:51:50:732,5,0,alice,bob,sent,alice;@5f049ea1;X1;X21,javax.crypto.SealedObject
10:51:50:777,5,0,bob,alice,received,alice;@5f049ea1;X1;X21,javax.crypto.SealedObject
10:51:50:777,5,0,bob,-,eq_check,alice,java.lang.String.toString
10:51:50:777,5,1,bob,-,AnBx_Params,alice;@4c1909a3,anbxj.AnBx_Params
10:51:50:778,5,1,bob,charlie,sent,alice;@4c1909a3,javax.crypto.SealedObject
10:51:50:823,5,1,charlie,bob,received,alice;@4c1909a3,javax.crypto.SealedObject
10:51:50:828,5,1,charlie,-,AnBx_Params,X1;X21,anbxj.AnBx_Params
10:51:50:829,5,1,charlie,-,inv_check,X21,anbxj.Crypto_ByteArray.toString
10:51:50:829,5,1,charlie,-,eq_check,alice,java.lang.String.toString
10:51:50:829,5,2,charlie,-,generateNumber,X22,anbxj.Crypto_ByteArray
10:51:50:842,5,2,charlie,-,generateNumber,X23,anbxj.Crypto_ByteArray
10:51:50:853,5,2,charlie,-,AnBx_Params,X24;X23,anbxj.AnBx_Params
10:51:50:856,5,2,charlie,bob,sent,X24;X23,javax.crypto.SealedObject
10:51:50:900,5,2,bob,charlie,received,X24;X23,javax.crypto.SealedObject
10:51:50:901,5,2,bob,-,inv_check,@2d52216b,javax.crypto.SealedObject.toString
10:51:50:901,5,2,bob,-,inv_check,@4c1909a3,javax.crypto.SealedObject.toString
10:51:50:903,5,3,bob,alice,sent,@2d52216b,javax.crypto.SealedObject
10:51:50:945,5,3,alice,bob,received,@2d52216b,javax.crypto.SealedObject
10:51:50:955,5,3,alice,-,eq_check,X24,anbxj.Crypto_ByteArray.toString
10:51:50:956,5,4,alice,bob,sent,@57a78e3,javax.crypto.SealedObject
10:51:51:001,5,4,bob,alice,received,@57a78e3,javax.crypto.SealedObject
10:51:51:001,5,4,bob,-,inv_check,@3527942a,javax.crypto.SealedObject.toString
10:51:51:001,5,5,bob,charlie,sent,@3527942a,javax.crypto.SealedObject
10:51:51:044,5,5,charlie,bob,received,@3527942a,javax.crypto.SealedObject
10:51:51:045,5,5,charlie,-,eq_check,X25,anbxj.Crypto_ByteArray.toString
10:51:51:046,5,6,charlie,bob,sent,@20140db9,javax.crypto.SealedObject
10:51:51:090,5,6,bob,charlie,received,@20140db9,javax.crypto.SealedObject
10:51:51:090,5,6,bob,-,inv_check,@5a45133e,javax.crypto.SealedObject.toString
10:51:51:091,5,7,bob,alice,sent,@5a45133e,javax.crypto.SealedObject
10:51:51:137,5,7,alice,bob,received,@5a45133e,javax.crypto.SealedObject
10:51:51:137,5,7,alice,-,inv_check,X23,anbxj.Crypto_ByteArray.toString
10:51:51:139,5,7,alice,-,inv_check,X22,anbxj.Crypto_ByteArray.toString
00:00:00:000,6,0,alice,-,eq_check,alice!,java.lang.String.toString
10:51:51:140,6,0,alice,-,generateNumber,X26,anbxj.Crypto_ByteArray
10:51:51:154,6,0,alice,-,AnBx_Params,X1;X26,anbxj.AnBx_Params
10:51:51:157,6,0,alice,-,AnBx_Params,alice;@3e08ff24;X1;X26,anbxj.AnBx_Params
10:51:51:158,6,0,alice,bob,sent,alice;@3e08ff24;X1;X26,javax.crypto.SealedObject
10:51:51:199,6,0,bob,alice,received,alice;@3e08ff24;X1;X26,javax.crypto.SealedObject
10:51:51:200,6,0,bob,-,eq_check,alice,java.lang.String.toString
10:51:51:201,6,1,bob,-,AnBx_Params,alice;@60bd273d,anbxj.AnBx_Params
10:51:51:203,6,1,bob,charlie,sent,alice;@60bd273d,javax.crypto.SealedObject
10:51:51:250,6,1,charlie,bob,received,alice;@60bd273d,javax.crypto.SealedObject
10:51:51:261,6,1,charlie,-,AnBx_Params,X1;X26,anbxj.AnBx_Params
10:51:51:261,6,1,charlie,-,inv_check,X26,anbxj.Crypto_ByteArray.toString
10:51:51:262,6,1,charlie,-,eq_check,alice,java.lang.String.toString
10:51:51:262,6,2,charlie,-,generateNumber,X27,anbxj.Crypto_ByteArray
10:51:51:274,6,2,charlie,-,generateNumber,X28,anbxj.Crypto_ByteArray
10:51:51:287,6,2,charlie,-,AnBx_Params,X29;X28,anbxj.AnBx_Params
10:51:51:289,6,2,charlie,bob,sent,X29;X28,javax.crypto.SealedObject
10:51:51:332,6,2,bob,charlie,received,X29;X28,javax.crypto.SealedObject
10:51:51:332,6,2,bob,-,inv_check,@65c7a252,javax.crypto.SealedObject.toString
10:51:51:332,6,2,bob,-,inv_check,@60bd273d,javax.crypto.SealedObject.toString
10:51:51:333,6,3,bob,alice,sent,@65c7a252,javax.crypto.SealedObject
10:51:51:375,6,3,alice,bob,received,@65c7a252,javax.crypto.SealedObject
10:51:51:383,6,3,alice,-,eq_check,X29,anbxj.Crypto_ByteArray.toString
10:51:51:384,6,4,alice,bob,sent,@514646ef,javax.crypto.SealedObject
10:51:51:427,6,4,bob,alice,received,@514646ef,javax.crypto.SealedObject
10:51:51:428,6,4,bob,-,inv_check,@4686afc2,javax.crypto.SealedObject.toString
10:51:51:428,6,5,bob,charlie,sent,@4686afc2,javax.crypto.SealedObject
10:51:51:472,6,5,charlie,bob,received,@4686afc2,javax.crypto.SealedObject
10:51:51:474,6,5,charlie,-,eq_check,X30,anbxj.Crypto_ByteArray.toString
10:51:51:477,6,6,charlie,bob,sent,@2e8c1c9b,javax.crypto.SealedObject
10:51:51:518,6,6,bob,charlie,received,@2e8c1c9b,javax.crypto.SealedObject
10:51:51:518,6,6,bob,-,inv_check,@38cee291,javax.crypto.SealedObject.toString
10:51:51:519,6,7,bob,alice,sent,@38cee291,javax.crypto.SealedObject
10:51:51:561,6,7,alice,bob,received,@38cee291,javax.crypto.SealedObject
10:51:51:561,6,7,alice,-,inv_check,X28,anbxj.Crypto_ByteArray.toString
10:51:51:563,6,7,alice,-,inv_check,X27,anbxj.Crypto_ByteArray.toString
00:00:00:000,7,0,alice,-,eq_check,alice!,java.lang.String.toString
10:51:51:563,7,0,alice,-,generateNumber,X31,anbxj.Crypto_ByteArray
10:51:51:576,7,0,alice,-,AnBx_Params,X1;X31,anbxj.AnBx_Params
10:51:51:580,7,0,alice,-,AnBx_Params,alice;@72bc6553;X1;X31,anbxj.AnBx_Params
10:51:51:582,7,0,alice,bob,sent,alice;@72bc6553;X1;X31,javax.crypto.SealedObject
10:51:51:629,7,0,bob,alice,received,alice;@72bc6553;X1;X31,javax.crypto.SealedObject
10:51:51:630,7,0,bob,-,eq_check,alice,java.lang.String.toString
10:51:51:631,7,1,bob,-,AnBx_Params,alice;@e350b40,anbxj.AnBx_Params
10:51:51:633,7,1,bob,charlie,sent,alice;@e350b40,javax.crypto.SealedObject
10:51:51:678,7,1,charlie,bob,received,alice;@e350b40,javax.crypto.SealedObject
10:51:51:689,7,1,charlie,-,AnBx_Params,X1;X31,anbxj.AnBx_Params
10:51:51:689,7,1,charlie,-,inv_check,X31,anbxj.Crypto_ByteArray.toString
10:51:51:690,7,1,charlie,-,eq_check,alice,java.lang.String.toString
10:51:51:690,7,2,charlie,-,generateNumber,X32,anbxj.Crypto_ByteArray
10:51:51:701,7,2,charlie,-,generateNumber,X33,anbxj.Crypto_ByteArray
10:51:51:715,7,2,charlie,-,AnBx_Params,X34;X33,anbxj.AnBx_Params
10:51:51:717,7,2,charlie,bob,sent,X34;X33,javax.crypto.SealedObject
10:51:51:761,7,2,bob,charlie,received,X34;X33,javax.crypto.SealedObject
10:51:51:762,7,2,bob,-,inv_check,@2892d68,javax.crypto.SealedObject.toString
10:51:51:762,7,2,bob,-,inv_check,@e350b40,javax.crypto.SealedObject.toString
10:51:51:763,7,3,bob,alice,sent,@2892d68,javax.crypto.SealedObject
10:51:51:808,7,3,alice,bob,received,@2892d68,javax.crypto.SealedObject
10:51:51:815,7,3,alice,-,eq_check,X34,anbxj.Crypto_ByteArray.toString
10:51:51:816,7,4,alice,bob,sent,@eadd4fb,javax.crypto.SealedObject
10:51:51:861,7,4,bob,alice,received,@eadd4fb,javax.crypto.SealedObject
10:51:51:862,7,4,bob,-,inv_check,@750e2b97,javax.crypto.SealedObject.toString
10:51:51:862,7,5,bob,charlie,sent,@750e2b97,javax.crypto.SealedObject
10:51:51:908,7,5,charlie,bob,received,@750e2b97,javax.crypto.SealedObject
10:51:51:910,7,5,charlie,-,eq_check,X35,anbxj.Crypto_ByteArray.toString
10:51:51:912,7,6,charlie,bob,sent,@1ca3b418,javax.crypto.SealedObject
10:51:51:956,7,6,bob,charlie,received,@1ca3b418,javax.crypto.SealedObject
10:51:51:956,7,6,bob,-,inv_check,@2ddc9a9f,javax.crypto.SealedObject.toString
10:51:51:957,7,7,bob,alice,sent,@38cee291,javax.crypto.SealedObject
10:51:52:001,7,7,alice,bob,received,@38cee291,javax.crypto.SealedObject
10:51:52:001,7,7,alice,-,inv_check,X33,anbxj.Crypto_ByteArray.toString
10:51:52:003,7,7,alice,-,inv_check,X27,anbxj.Crypto_ByteArray.toString
00:00:00:000,8,0,alice,-,eq_check,alice!,java.lang.String.toString
10:51:52:003,8,0,alice,-,generateNumber,X36,anbxj.Crypto_ByteArray
10:51:52:016,8,0,alice,-,AnBx_Params,X1;X36,anbxj.AnBx_Params
10:51:52:021,8,0,alice,-,AnBx_Params,alice;@65f8f5ae;X1;X36,anbxj.AnBx_Params
10:51:52:025,8,0,alice,bob,sent,alice;@65f8f5ae;X1;X36,javax.crypto.SealedObject
10:51:52:067,8,0,bob,alice,received,alice;@65f8f5ae;X1;X36,javax.crypto.SealedObject
10:51:52:067,8,0,bob,-,eq_check,alice,java.lang.String.toString
10:51:52:068,8,1,bob,-,AnBx_Params,alice;@298a5e20,anbxj.AnBx_Params
10:51:52:070,8,1,bob,charlie,sent,alice;@298a5e20,javax.crypto.SealedObject
10:51:52:114,8,1,charlie,bob,received,alice;@298a5e20,javax.crypto.SealedObject
10:51:52:123,8,1,charlie,-,AnBx_Params,X1;X36,anbxj.AnBx_Params
10:51:52:124,8,1,charlie,-,inv_check,X36,anbxj.Crypto_ByteArray.toString
10:51:52:124,8,1,charlie,-,eq_check,alice,java.lang.String.toString
10:51:52:124,8,2,charlie,-,generateNumber,X37,anbxj.Crypto_ByteArray
10:51:52:136,8,2,charlie,-,generateNumber,X38,anbxj.Crypto_ByteArray
10:51:52:151,8,2,charlie,-,AnBx_Params,X39;X38,anbxj.AnBx_Params
10:51:52:156,8,2,charlie,bob,sent,X39;X38,javax.crypto.SealedObject
10:51:52:200,8,2,bob,charlie,received,X39;X38,javax.crypto.SealedObject
10:51:52:201,8,2,bob,-,inv_check,@6e9175d8,javax.crypto.SealedObject.toString
10:51:52:201,8,2,bob,-,inv_check,@298a5e20,javax.crypto.SealedObject.toString
10:51:52:203,8,3,bob,alice,sent,@6e9175d8,javax.crypto.SealedObject
10:51:52:247,8,3,alice,bob,received,@6e9175d8,javax.crypto.SealedObject
10:51:52:254,8,3,alice,-,eq_check,X39,anbxj.Crypto_ByteArray.toString
10:51:52:255,8,4,alice,bob,sent,@7a6d7e92,javax.crypto.SealedObject
10:51:52:301,8,4,bob,alice,received,@7a6d7e92,javax.crypto.SealedObject
10:51:52:301,8,4,bob,-,inv_check,@4b741d6d,javax.crypto.SealedObject.toString
10:51:52:302,8,5,bob,charlie,sent,@4b741d6d,javax.crypto.SealedObject
10:51:52:348,8,5,charlie,bob,received,@4b741d6d,javax.crypto.SealedObject
10:51:52:350,8,5,charlie,-,eq_check,X40,anbxj.Crypto_ByteArray.toString
10:51:52:352,8,6,charlie,bob,sent,@645aa696,javax.crypto.SealedObject
10:51:52:398,8,6,bob,charlie,received,@645aa696,javax.crypto.SealedObject
10:51:52:398,8,6,bob,-,inv_check,@470734c3,javax.crypto.SealedObject.toString
10:51:52:399,8,7,bob,alice,sent,@470734c3,javax.crypto.SealedObject
10:51:52:445,8,7,alice,bob,received,@470734c3,javax.crypto.SealedObject
10:51:52:445,8,7,alice,-,inv_check,X38,anbxj.Crypto_ByteArray.toString
10:51:52:447,8,7,alice,-,inv_check,X37,anbxj.Crypto_ByteArray.toString
00:00:00:000,9,0,alice,-,eq_check,alice!,java.lang.String.toString
10:51:52:448,9,0,alice,-,generateNumber,X41,anbxj.Crypto_ByteArray
10:51:52:458,9,0,alice,-,AnBx_Params,X1;X41,anbxj.AnBx_Params
10:51:52:461,9,0,alice,-,AnBx_Params,alice;@47caedad;X1;X41,anbxj.AnBx_Params
10:51:52:462,9,0,alice,bob,sent,alice;@47caedad;X1;X41,javax.crypto.SealedObject
10:51:52:506,9,0,bob,alice,received,alice;@47caedad;X1;X41,javax.crypto.SealedObject
10:51:52:506,9,0,bob,-,eq_check,alice,java.lang.String.toString
10:51:52:506,9,1,bob,-,AnBx_Params,alice;@69e153c5,anbxj.AnBx_Params
10:51:52:508,9,1,bob,charlie,sent,alice;@69e153c5,javax.crypto.SealedObject
10:51:52:552,9,1,charlie,bob,received,alice;@69e153c5,javax.crypto.SealedObject
10:51:52:559,9,1,charlie,-,AnBx_Params,X1;X41,anbxj.AnBx_Params
10:51:52:559,9,1,charlie,-,inv_check,X41,anbxj.Crypto_ByteArray.toString
10:51:52:559,9,1,charlie,-,eq_check,alice,java.lang.String.toString
10:51:52:559,9,2,charlie,-,generateNumber,X42,anbxj.Crypto_ByteArray
10:51:52:572,9,2,charlie,-,generateNumber,X43,anbxj.Crypto_ByteArray
10:51:52:586,9,2,charlie,-,AnBx_Params,X44;X43,anbxj.AnBx_Params
10:51:52:591,9,2,charlie,bob,sent,X44;X43,javax.crypto.SealedObject
10:51:52:634,9,2,bob,charlie,received,X44;X43,javax.crypto.SealedObject
10:51:52:635,9,2,bob,-,inv_check,@2034b64c,javax.crypto.SealedObject.toString
10:51:52:635,9,2,bob,-,inv_check,@69e153c5,javax.crypto.SealedObject.toString
10:51:52:636,9,3,bob,alice,sent,@2034b64c,javax.crypto.SealedObject
10:51:52:679,9,3,alice,bob,received,@2034b64c,javax.crypto.SealedObject
10:51:52:685,9,3,alice,-,eq_check,X44,anbxj.Crypto_ByteArray.toString
10:51:52:686,9,4,alice,bob,sent,@1f9e9475,javax.crypto.SealedObject
10:51:52:730,9,4,bob,alice,received,@1f9e9475,javax.crypto.SealedObject
10:51:52:730,9,4,bob,-,inv_check,@7161d8d1,javax.crypto.SealedObject.toString
10:51:52:732,9,5,bob,charlie,sent,@7161d8d1,javax.crypto.SealedObject
10:51:52:776,9,5,charlie,bob,received,@7161d8d1,javax.crypto.SealedObject
10:51:52:778,9,5,charlie,-,eq_check,X45,anbxj.Crypto_ByteArray.toString
10:51:52:780,9,6,charlie,bob,sent,@221a3fa4,javax.crypto.SealedObject
10:51:52:822,9,6,bob,charlie,received,@221a3fa4,javax.crypto.SealedObject
10:51:52:823,9,6,bob,-,inv_check,@663c9e7a,javax.crypto.SealedObject.toString
10:51:52:823,9,7,bob,alice,sent,@470734c3,javax.crypto.SealedObject
10:51:52:869,9,7,alice,bob,received,@470734c3,javax.crypto.SealedObject
